province,year,wage_region,unemployment_rate,labour_productivity,trained_labour_rate,log_employed_persons,treatment,cate,cate_lb,cate_ub
Ninh Binh,2024,III,1.07,191.01,33.93,6.200407749021051,min_wage_growth,-346.27188098852696,-1551.1997582814772,858.6559963044228
Ninh Thuan,2018,III,3.29,77.88,19.3,5.799607673330689,min_wage_growth,244.50944580134868,-365.4961040704201,854.5149956731173
Ninh Thuan,2019,III,2.93,94.75,18.9,5.795328001280299,min_wage_growth,205.8071647471986,-403.968755501125,815.5830849955221
Ninh Thuan,2020,III,3.32,110.22,16.16,5.763182817937649,min_wage_growth,47.995169021088515,-505.7283611527159,601.7186991950118
Ninh Thuan,2021,III,3.43,131.8,18.79,5.753080446377488,min_wage_growth,337.6314814132829,-321.07933077747305,996.3422936040389
Ninh Thuan,2022,III,1.99,141.56,17.66,5.789715492647929,min_wage_growth,135.49050052038288,-1186.3992915239019,1457.380292564667
Ninh Thuan,2023,III,2.4,157.0,18.61,5.791426984508248,min_wage_growth,170.8434128864663,-961.1534974594617,1302.8403232322935
Ninh Thuan,2024,III,2.72,175.84,18.58,5.798880510747519,min_wage_growth,247.3128471913353,-1111.8905125641131,1606.5162069467265
Phu Tho,2018,III,1.95,74.43,21.8,6.719315041180005,min_wage_growth,88.08105168565153,-517.8317157917315,693.9938191630346
Phu Tho,2019,III,1.46,82.17,24.6,6.733413796528403,min_wage_growth,70.75628290210481,-449.94244589586157,591.4550117000712
Phu Tho,2020,III,1.47,89.89,25.17,6.729130879272417,min_wage_growth,40.74757940392732,-563.4989055965939,644.9940644044485
Phu Tho,2021,III,0.93,120.95,34.59,6.511745329644728,min_wage_growth,-237.0214159388977,-1358.3828531854763,884.3400213076808
Phu Tho,2022,III,1.12,128.0,33.21,6.5606769965737,min_wage_growth,-335.64960014592265,-1485.7162344007143,814.4170341084667
Phu Tho,2023,III,1.29,139.55,34.05,6.570378633506502,min_wage_growth,-499.6498077722922,-1593.4013701355102,594.1017545909256
Phu Tho,2024,III,1.51,157.46,35.23,6.574517804870854,min_wage_growth,-708.705765873913,-2680.2186722000497,1262.8071404522238
Phu Yen,2018,III,1.21,74.57,14.8,6.249395923907856,min_wage_growth,76.8819364227583,-493.887377324911,647.6512501704274
Phu Yen,2019,III,2.17,83.23,16.6,6.23466559519717,min_wage_growth,135.00243435147345,-572.6674953074004,842.6723640103471
Phu Yen,2020,III,2.76,88.66,17.52,6.210379169092156,min_wage_growth,216.02226479572855,-456.4945103983224,888.5390399897791
Phu Yen,2021,III,3.29,100.0,21.62,6.11179987844051,min_wage_growth,197.77366915342142,-605.4068781400711,1000.9542164467907
Phu Yen,2022,III,2.95,109.81,21.67,6.122580524965519,min_wage_growth,-26.09453681189926,-677.077164066642,624.8880904426167
Phu Yen,2023,III,2.57,119.73,23.08,6.136170768107241,min_wage_growth,-229.6364399561959,-1396.3575076705442,937.0846277581521
Phu Yen,2024,III,2.46,129.63,23.9,6.144250009735895,min_wage_growth,61.08151746275877,-1382.5032111690286,1504.666246094824
Quang Binh,2018,III,3.42,69.22,25.1,6.236976059884137,min_wage_growth,195.9428810216679,-656.6701763081793,1048.5559383514633
Quang Binh,2019,III,1.34,76.81,21.7,6.235664840947802,min_wage_growth,65.82391862180138,-550.6707824138136,682.3186196574161
Quang Binh,2020,III,3.49,85.3,21.87,6.194017560806183,min_wage_growth,273.61055017591775,-550.1914789448274,1097.4125792966627
Quang Binh,2021,III,3.6,107.05,26.53,6.038658199435085,min_wage_growth,128.2339615646876,-873.4738903968091,1129.9418135261842
Quang Binh,2022,III,3.35,118.86,26.98,6.044981617072777,min_wage_growth,-173.4874813973934,-1364.524647332553,1017.5496845377661
Quang Binh,2023,III,3.16,128.7,27.66,6.0472776119271945,min_wage_growth,-174.3826369010198,-1760.9120314052584,1412.1467576032187
Quang Binh,2024,III,3.06,141.18,28.45,6.049473987610882,min_wage_growth,-124.42974207366032,-1989.0551563347444,1740.1956721874237
Quang Nam,2018,III,3.18,104.12,20.3,6.781318658833481,min_wage_growth,115.9710257637871,-622.8644471706829,854.8064986982569
Quang Nam,2019,III,3.2,113.46,18.7,6.770491214311303,min_wage_growth,-208.26796372449235,-1820.4733646783902,1403.9374372294033
Quang Nam,2020,III,4.09,114.52,21.49,6.756560226980511,min_wage_growth,-137.15380750301605,-1513.4589286309974,1239.151313624673
Quang Nam,2021,III,4.21,134.07,26.57,6.672324042328769,min_wage_growth,-492.77232045627187,-2588.161481730567,1602.6168408180233
Quang Nam,2022,III,4.05,147.92,26.66,6.695489845815111,min_wage_growth,-484.572751647813,-2982.0330284458896,2012.8875251502627
Quang Nam,2023,III,4.04,143.62,27.51,6.695267255355902,min_wage_growth,-565.6899755176125,-2696.8426977714316,1565.4627467362059
Quang Nam,2024,III,3.89,157.43,28.48,6.703188113240863,min_wage_growth,-624.200509245404,-3413.26308072712,2164.862062236312
Quang Ngai,2018,III,2.35,114.95,18.2,6.58621303330892,min_wage_growth,-219.48737391113886,-1593.7247884481944,1154.7500406259167
Quang Ngai,2019,III,2.3,119.83,20.9,6.586240617993904,min_wage_growth,-340.4208961283666,-1874.8038837759473,1193.9620915191572
Quang Ngai,2020,III,3.19,120.46,22.03,6.5672629726980345,min_wage_growth,-547.8347367607169,-1862.6146881978852,766.9452146764512
Quang Ngai,2021,III,2.28,154.19,26.12,6.488748900307305,min_wage_growth,-600.0896644387333,-2651.0331417828384,1450.8538129053718
Quang Ngai,2022,III,1.82,185.85,25.19,6.498327329178707,min_wage_growth,-624.7348968277373,-1804.6909318795183,555.2211382240437
Quang Ngai,2023,III,2.09,188.79,26.06,6.502924969346782,min_wage_growth,-639.9284590367298,-2119.728547741621,839.8716296681602
Quang Ngai,2024,III,2.64,196.58,27.36,6.504767100748865,min_wage_growth,-832.3142790724761,-3166.7547594191897,1502.1262012742363
Quang Ninh,2018,I,3.19,229.22,35.6,6.581124456391781,min_wage_growth,-979.4064441087339,-4047.660174904694,2088.8472866872253
Quang Ninh,2019,I,2.73,265.0,37.7,6.57435033341039,min_wage_growth,-949.6821816717347,-4075.8776940892444,2176.5133307457745
Quang Ninh,2020,I,3.22,309.04,38.65,6.512487995850418,min_wage_growth,-846.1406210088633,-3956.7235726630265,2264.4423306453
Quang Ninh,2021,I,2.23,351.31,41.39,6.483672940716908,min_wage_growth,-936.4677179206777,-3638.3971944722225,1765.4617586310312
Quang Ninh,2022,I,2.21,405.68,41.78,6.498703747338553,min_wage_growth,-968.4698345795097,-3693.2402073029198,1756.3005381439007
Quang Ninh,2023,I,2.22,438.65,41.89,6.508977759023789,min_wage_growth,-927.1804361352412,-3648.7105485530938,1794.3496762826112
Quang Ninh,2024,I,2.15,481.87,42.35,6.519825523963033,min_wage_growth,-992.6251553031096,-3761.787491079887,1776.5371804736665
Quang Tri,2018,III,3.71,85.57,26.0,5.81350346959099,min_wage_growth,242.04919978308703,-516.899289044377,1000.9976886105509
Quang Tri,2019,III,3.16,93.68,23.2,5.830150773471008,min_wage_growth,217.51741882910548,-469.1233792538845,904.1582169120954
Quang Tri,2020,III,3.93,100.15,25.6,5.818033353659475,min_wage_growth,212.42864288121658,-587.7845370323944,1012.6418227948272
Quang Tri,2021,III,3.83,116.73,27.7,5.772530871817295,min_wage_growth,-116.93802800938798,-1259.7659578157893,1025.889901797013
Quang Tri,2022,III,2.77,129.71,27.09,5.78818489572255,min_wage_growth,-7.873501430692599,-1481.7347653433424,1465.9877624819637
Quang Tri,2023,III,2.76,141.91,27.96,5.79002133110644,min_wage_growth,-77.0581783984241,-1619.9925072074532,1465.8761504109586
Quang Tri,2024,III,2.22,153.9,30.03,5.799001741237135,min_wage_growth,-342.05000901470765,-1978.3277720199058,1294.2277539896854
Soc Trang,2018,III,3.4,77.23,11.4,6.475648409927537,min_wage_growth,40.421799290396144,-348.52811220342,429.37171078420334
Soc Trang,2019,III,2.91,83.49,12.2,6.460530236625741,min_wage_growth,11.375682083474961,-383.1483847262169,405.89974889316136
Soc Trang,2020,III,2.1,87.05,15.17,6.44514822748662,min_wage_growth,-7.28538693654747,-502.7910812912483,488.22030741815155
Soc Trang,2021,III,3.13,97.16,11.9,6.391699334236557,min_wage_growth,-63.801777192499465,-439.2602162446223,311.65666185962334
Soc Trang,2022,III,3.37,108.69,12.0,6.408907631975554,min_wage_growth,-195.20004955267103,-857.9813233976444,467.58122429232117
Soc Trang,2023,III,3.39,118.0,12.17,6.410766812004168,min_wage_growth,-419.28964636861457,-1073.5500659735076,234.97077323627815
Soc Trang,2024,III,3.58,129.68,12.92,6.412671762164754,min_wage_growth,-354.98288387528754,-878.1047571341404,168.1389893835651
Son La,2018,IV,0.23,67.13,14.9,6.608675161577986,min_wage_growth,141.70059153795788,-423.0743093408869,706.475492416884
Son La,2019,IV,0.74,64.92,11.2,6.640803507978946,min_wage_growth,121.8602284362634,-456.18536085486477,699.9058177274677
Son La,2020,IV,0.67,71.87,13.1,6.640894922222654,min_wage_growth,120.48877196750442,-459.8248616240503,700.8024055591118
Son La,2021,IV,1.03,103.6,16.78,6.310045542855303,min_wage_growth,103.96580593172438,-462.3593286157679,670.2909404792533
Son La,2022,IV,2.38,109.98,18.51,6.373200328516909,min_wage_growth,-291.21255892181426,-1472.4344925792625,890.0093747356337
Son La,2023,IV,2.11,111.57,18.95,6.394476649055079,min_wage_growth,-369.6018969361697,-1658.4630941368073,919.2593002644678
Son La,2024,IV,1.89,126.62,19.2,6.401917196727186,min_wage_growth,-309.10043091944567,-1507.2970357794773,889.0961739403367
Tay Ninh,2018,III,1.52,109.11,14.8,6.497227376531511,min_wage_growth,-133.1525395874021,-823.2697486077017,556.964669432794
Tay Ninh,2019,III,1.54,118.75,12.7,6.545924207894034,min_wage_growth,-247.4695878637001,-866.5385929951947,371.5994172676302
Tay Ninh,2020,II,1.72,127.99,14.7,6.524237555356797,min_wage_growth,-364.39807828150936,-1233.8963695926245,505.1002130296057
Tay Ninh,2021,II,2.66,141.56,16.01,6.460514596841257,min_wage_growth,-259.7372206730756,-1136.6790164969882,617.2045751509347
Tay Ninh,2022,II,1.69,156.1,17.82,6.491512297702094,min_wage_growth,-134.19854754872748,-1117.5316388343495,849.1345437368943
Tay Ninh,2023,II,1.55,166.3,18.22,6.506486354567876,min_wage_growth,-101.43867315286003,-1376.4557409330855,1173.5783946266515
Tay Ninh,2024,II,1.39,183.49,20.09,6.520341265131346,min_wage_growth,-209.44539609142092,-1499.781210153667,1080.890417970825
Thai Binh,2018,III,1.44,66.81,18.4,7.011790917377548,min_wage_growth,887.9172683371835,-839.3431880121798,2615.1777246865468
Thai Binh,2019,III,1.32,75.11,15.3,7.022083464622224,min_wage_growth,681.9420270184213,-734.4576780415222,2098.341732078355
Thai Binh,2020,III,1.24,83.44,17.89,6.978903160100266,min_wage_growth,658.2518369769855,-527.0563982897736,1843.5600722437448
Thai Binh,2021,III,1.72,102.58,19.34,6.848631405479398,min_wage_growth,494.1802517353828,-952.4805272239157,1940.8410306946812
Thai Binh,2022,III,1.13,111.47,19.58,6.8803429713718,min_wage_growth,489.9588003563049,-650.9926985338864,1630.9102992464893
Thai Binh,2023,III,0.99,120.32,22.89,6.886347764543252,min_wage_growth,460.7966391818708,-617.4407591072123,1539.0340374709535
Thai Binh,2024,III,1.21,132.14,23.93,6.893696921731097,min_wage_growth,531.0812826897845,-605.9715061076398,1668.1340714872085
Thai Nguyen,2018,II,1.19,145.64,24.7,6.608122075410602,min_wage_growth,-68.87565794501184,-1025.5780428391984,887.8267269491746
Thai Nguyen,2019,II,1.61,153.09,27.2,6.641691178554823,min_wage_growth,-480.256354363276,-2265.8259708334613,1305.313262106909
Thai Nguyen,2020,II,1.7,162.77,28.24,6.630630613801414,min_wage_growth,-716.5060172273901,-2724.3889023889865,1291.376867934206
Thai Nguyen,2021,II,1.57,224.13,35.4,6.380359796886982,min_wage_growth,-864.2250027766519,-2781.4783534978314,1053.0283479445272
Thai Nguyen,2022,II,1.47,243.92,35.93,6.401187245468788,min_wage_growth,-788.6255153839879,-2662.6982783270296,1085.4472475590537
Thai Nguyen,2023,II,1.78,245.85,36.62,6.407671751748048,min_wage_growth,-922.48838646576,-3101.104890989409,1256.1281180578885
Thai Nguyen,2024,II,1.66,255.43,38.1,6.41660155501361,min_wage_growth,-857.4190001189338,-3047.6519529619763,1332.813952724108
Thanh Hoa,2018,III,1.65,65.35,19.4,7.712975893064387,min_wage_growth,960.9165841829096,-1154.578620768667,3076.4117891344854
Thanh Hoa,2019,III,1.4,77.71,19.4,7.726344975232597,min_wage_growth,918.787133795476,-1123.6373148629245,2961.2115824538764
Thanh Hoa,2020,III,1.87,85.77,21.39,7.691821192862693,min_wage_growth,1164.3862490701351,-1298.909349657913,3627.6818477981824
Thanh Hoa,2021,III,1.15,109.9,25.14,7.574543083673215,min_wage_growth,825.2984262729773,-1034.7500356188289,2685.3468881647823
Thanh Hoa,2022,III,1.12,129.6,26.4,7.578309141889338,min_wage_growth,895.3422452828346,-1116.4024019207632,2907.0868924864862
Thanh Hoa,2023,III,1.19,138.77,27.56,7.579203735790616,min_wage_growth,952.0353483072547,-1456.393471258647,3360.4641678725734
Thanh Hoa,2024,III,1.55,156.32,27.94,7.579755428940627,min_wage_growth,1581.936062015345,-2752.544982386028,5916.417106418408
Tien Giang,2018,II,1.67,80.83,11.8,7.002956361926525,min_wage_growth,613.0119401464619,-907.861158530836,2133.8850388239807
Tien Giang,2019,II,1.8,87.23,11.7,7.0077001565086405,min_wage_growth,702.833014690988,-742.5974545214233,2148.263483903399
Tien Giang,2020,II,3.14,91.45,14.2,6.985725070417818,min_wage_growth,674.3971247077661,-1373.1607903271401,2721.95503974232
Tien Giang,2021,II,7.32,101.0,13.84,6.890832899786187,min_wage_growth,594.2211572719883,-968.6306756264147,2157.072990170391
Tien Giang,2022,II,2.03,107.0,13.29,6.950786032397524,min_wage_growth,532.3990443462864,-1144.1000896793444,2208.8981783719228
Tien Giang,2023,II,2.35,116.85,14.25,6.965533500701492,min_wage_growth,604.3085813428381,-2014.9884478270503,3223.6056105127263
Tien Giang,2024,II,2.63,129.26,15.34,6.972868634870551,min_wage_growth,861.663568182589,-2245.4127900645217,3968.7399264296982
Tra Vinh,2018,III,3.04,94.61,10.9,6.347214062970213,min_wage_growth,-35.041843332240035,-467.11647525947103,397.03278859499005
Tra Vinh,2019,III,2.88,105.37,11.8,6.33459315230036,min_wage_growth,-172.78294581931056,-611.8751935857266,266.3093019471038
Tra Vinh,2020,III,2.22,112.03,11.56,6.3099728221935125,min_wage_growth,-265.38050715355365,-1032.0782474989333,501.3172331918258
Tra Vinh,2021,III,4.01,124.31,10.77,6.248100899904227,min_wage_growth,-125.70401896878299,-1054.6661797487398,803.2581418111108
Tra Vinh,2022,III,2.66,137.0,12.1,6.28136914791286,min_wage_growth,-104.15831901799082,-661.3666383887689,453.05000035279676
Tra Vinh,2023,III,2.62,157.87,16.77,6.277526557968365,min_wage_growth,228.98024194330256,-888.9476828222084,1346.908166708687
Tra Vinh,2024,III,2.75,183.18,17.37,6.27434762277305,min_wage_growth,256.40213558050147,-1168.1994458203485,1681.0037169814245
Tuyen Quang,2018,III,1.29,59.83,19.4,6.154454615602348,min_wage_growth,94.42361573395016,-482.79077246113366,671.6380039290499
Tuyen Quang,2019,III,1.44,64.35,20.7,6.181340828306046,min_wage_growth,59.28137508359425,-564.9684819247268,683.5312320919151
Tuyen Quang,2020,III,1.4,72.74,21.32,6.161945445838886,min_wage_growth,55.643227900857866,-553.5199625410971,664.806418342786
Tuyen Quang,2021,III,3.64,98.9,23.07,5.904298612720427,min_wage_growth,225.48148476321487,-509.57082309241855,960.5337926188483
Tuyen Quang,2022,III,3.56,110.7,21.63,5.908381806546806,min_wage_growth,60.858307103480776,-530.7251992722157,652.4418134791771
Tuyen Quang,2023,III,3.64,118.19,21.82,5.912042480130491,min_wage_growth,-33.89721008795497,-921.9389282254783,854.1445080495683
Tuyen Quang,2024,III,3.54,132.04,22.47,5.921337103666186,min_wage_growth,420.3175371590507,-1012.8668126189461,1853.5018869370472
Vinh Long,2018,III,4.48,83.96,18.1,6.3727394164149285,min_wage_growth,236.5561591413668,-259.4636549702732,732.5759732530066
Vinh Long,2019,III,2.63,89.11,15.3,6.409450935769818,min_wage_growth,13.457189539594902,-648.3512276789554,675.2656067581495
Vinh Long,2020,III,2.67,99.51,15.79,6.37925775630513,min_wage_growth,-34.08548562797809,-758.5150359118891,690.3440646559335
Vinh Long,2021,III,3.32,104.2,15.56,6.341839688898187,min_wage_growth,-81.83745879639879,-877.5679980213729,713.893080428573
Vinh Long,2022,III,2.88,124.75,14.46,6.343001313190591,min_wage_growth,-442.24682976420456,-1159.1246641800185,274.63100465159283
Vinh Long,2023,III,2.85,130.76,15.89,6.356645710365648,min_wage_growth,-161.56295360613873,-968.9891445928795,645.863237380486
Vinh Long,2024,III,3.18,143.4,17.11,6.371560563865605,min_wage_growth,-69.89416140466787,-1275.5588490121675,1135.7705262028312
Vinh Phuc,2018,II,1.76,167.27,22.4,6.466813241010416,min_wage_growth,-356.2838870042446,-2012.2647177291326,1299.6969437206421
Vinh Phuc,2019,II,1.79,185.8,24.9,6.456659759423912,min_wage_growth,-625.7658996771167,-1822.807379961153,571.2755806069192
Vinh Phuc,2020,II,2.09,199.25,28.59,6.433566905897062,min_wage_growth,-1110.4306280092746,-3212.937843507758,992.0765874911747
Vinh Phuc,2021,II,1.48,239.12,34.68,6.345724076279729,min_wage_growth,-836.0675404951749,-2722.746160375471,1050.6110793851212
Vinh Phuc,2022,II,1.46,260.51,34.89,6.370397434917958,min_wage_growth,-807.4709175704426,-2571.5422392204687,956.6004040795832
Vinh Phuc,2023,II,1.72,262.94,35.78,6.39263712213079,min_wage_growth,-909.0940825885871,-3087.387623017717,1269.1994578422655
Vinh Phuc,2024,II,1.71,286.01,37.28,6.404070763367513,min_wage_growth,-863.4062751769619,-3156.2911223860237,1429.4785720302077
Yen Bai,2018,III,0.49,53.2,20.0,6.25121000086674,min_wage_growth,139.40911182607462,-348.0258308246448,626.8440544769109
Yen Bai,2019,III,1.66,60.13,17.5,6.229910418430634,min_wage_growth,116.17321987561037,-516.4185518585009,748.7649916097216
Yen Bai,2020,III,0.73,64.03,19.09,6.249531128211421,min_wage_growth,149.80992040046587,-319.7709011628343,619.3907419638491
Yen Bai,2021,III,3.02,99.47,22.2,5.888240636172677,min_wage_growth,164.4569203074609,-403.48192370211,732.3957643170318
Yen Bai,2022,III,2.89,112.13,22.9,5.891008650783611,min_wage_growth,-111.41717994225871,-806.6968779790407,583.862518094523
Yen Bai,2023,III,2.71,118.35,23.19,5.892472597901032,min_wage_growth,-192.7870027547549,-1232.8086279772622,847.2346224677522
Yen Bai,2024,III,2.82,130.78,24.2,5.902114072925917,min_wage_growth,160.7585311853984,-1217.4996439288773,1539.0167062996736
